horizon,model,n,mse,rmse
1,grievance_rf,5184,0.6831632090940095,0.8265368770321198
2,grievance_rf,5184,0.8072890893717826,0.898492676303921
3,grievance_rf,5184,0.938152448216575,0.9685827007626013
4,grievance_rf,5184,1.0223920074841792,1.0111340205354478
5,grievance_rf,5184,1.0850060096833964,1.0416362175363318
6,grievance_rf,5184,1.1147130325853944,1.055799712343868
7,grievance_rf,5184,1.1415416285200235,1.0684295149985439
